"Group_Name"	"OM"	"OC"	"spc.3921.568654"	"spc.3935.185205"	"spc.3948.801765"	"spc.3962.418316"	"spc.3976.034876"	"spc.3989.651427"	"spc.4003.267987"	"spc.4016.884537"	"spc.4030.501097"	"spc.4044.117648"	"spc.4057.734208"	"spc.4071.350759"	"spc.4084.967319"	"spc.4098.58387"	"spc.4112.20043"	"spc.4125.81698"	"spc.4139.43354"	"spc.4153.050091"	"spc.4166.666651"	"spc.4180.283202"	"spc.4193.899762"	"spc.4207.516313"	"spc.4221.132873"	"spc.4234.749423"	"spc.4248.365983"	"spc.4261.982534"	"spc.4275.599094"	"spc.4289.215645"	"spc.4302.832205"	"spc.4316.448756"	"spc.4330.065316"	"spc.4343.681866"	"spc.4357.298426"	"spc.4370.914977"	"spc.4384.531537"	"spc.4398.148088"	"spc.4411.764648"	"spc.4425.381199"	"spc.4438.997759"	"spc.4452.614309"	"spc.4466.230869"	"spc.4479.84742"	"spc.4493.46398"	"spc.4507.080531"	"spc.4520.697091"	"spc.4534.313641"	"spc.4547.930202"	"spc.4561.546752"	"spc.4575.163312"	"spc.4588.779863"	"spc.4602.396423"	"spc.4616.012974"	"spc.4629.629534"	"spc.4643.246084"	"spc.4656.862644"	"spc.4670.479195"	"spc.4684.095755"	"spc.4697.712306"	"spc.4711.328866"	"spc.4724.945417"	"spc.4738.561977"	"spc.4752.178527"	"spc.4765.795087"	"spc.4779.411638"	"spc.4793.028198"	"spc.4806.644749"	"spc.4820.261309"	"spc.4833.87786"	"spc.4847.49442"	"spc.4861.11097"	"spc.4874.72753"	"spc.4888.344081"	"spc.4901.960641"	"spc.4915.577192"	"spc.4929.193752"	"spc.4942.810303"	"spc.4956.426863"	"spc.4970.043413"	"spc.4983.659973"	"spc.4997.276524"	"spc.5010.893084"	"spc.5024.509635"	"spc.5038.126195"	"spc.5051.742746"	"spc.5065.359306"	"spc.5078.975856"	"spc.5092.592416"	"spc.5106.208967"	"spc.5119.825527"	"spc.5133.442078"	"spc.5147.058638"	"spc.5160.675189"	"spc.5174.291749"	"spc.5187.908299"	"spc.5201.524859"	"spc.5215.14141"	"spc.5228.75797"	"spc.5242.374521"	"spc.5255.991081"	"spc.5269.607631"	"spc.5283.224192"	"spc.5296.840742"	"spc.5310.457302"	"spc.5324.073853"	"spc.5337.690413"	"spc.5351.306964"	"spc.5364.923524"	"spc.5378.540074"	"spc.5392.156634"	"spc.5405.773185"	"spc.5419.389745"	"spc.5433.006296"	"spc.5446.622856"	"spc.5460.239407"	"spc.5473.855967"	"spc.5487.472517"	"spc.5501.089077"	"spc.5514.705628"	"spc.5528.322188"	"spc.5541.938739"	"spc.5555.555299"	"spc.5569.17185"	"spc.5582.78841"	"spc.5596.40496"	"spc.5610.02152"	"spc.5623.638071"	"spc.5637.254631"	"spc.5650.871182"	"spc.5664.487742"	"spc.5678.104293"	"spc.5691.720853"	"spc.5705.337403"	"spc.5718.953963"	"spc.5732.570514"	"spc.5746.187074"	"spc.5759.803625"	"spc.5773.420185"	"spc.5787.036736"	"spc.5800.653296"	"spc.5814.269846"	"spc.5827.886406"	"spc.5841.502957"	"spc.5855.119517"	"spc.5868.736068"	"spc.5882.352628"	"spc.5895.969179"	"spc.5909.585739"	"spc.5923.202289"	"spc.5936.818849"	"spc.5950.4354"	"spc.5964.05196"	"spc.5977.668511"	"spc.5991.285071"	"spc.6004.901621"	"spc.6018.518182"	"spc.6032.134732"	"spc.6045.751292"	"spc.6059.367843"	"spc.6072.984403"	"spc.6086.600954"	"spc.6100.217514"	"spc.6113.834064"	"spc.6127.450624"	"spc.6141.067175"	"spc.6154.683735"	"spc.6168.300286"	"spc.6181.916846"	"spc.6195.533397"	"spc.6209.149957"	"spc.6222.766507"	"spc.6236.383067"	"spc.6249.999618"	"spc.6263.616178"	"spc.6277.232729"	"spc.6290.849289"	"spc.6304.46584"	"spc.6318.0824"	"spc.6331.69895"	"spc.6345.31551"	"spc.6358.932061"	"spc.6372.548621"	"spc.6386.165172"	"spc.6399.781732"	"spc.6413.398283"	"spc.6427.014843"	"spc.6440.631393"	"spc.6454.247953"	"spc.6467.864504"	"spc.6481.481064"	"spc.6495.097615"	"spc.6508.714175"	"spc.6522.330726"	"spc.6535.947286"	"spc.6549.563836"	"spc.6563.180396"	"spc.6576.796947"	"spc.6590.413507"	"spc.6604.030058"	"spc.6617.646618"	"spc.6631.263169"	"spc.6644.879729"	"spc.6658.496279"	"spc.6672.112839"	"spc.6685.72939"	"spc.6699.34595"	"spc.6712.962501"	"spc.6726.579061"	"spc.6740.195611"	"spc.6753.812172"	"spc.6767.428722"	"spc.6781.045282"	"spc.6794.661833"	"spc.6808.278393"	"spc.6821.894944"	"spc.6835.511504"	"spc.6849.128054"	"spc.6862.744614"	"spc.6876.361165"	"spc.6889.977725"	"spc.6903.594276"	"spc.6917.210836"	"spc.6930.827387"	"spc.6944.443947"	"spc.6958.060497"	"spc.6971.677057"	"spc.6985.293608"	"spc.6998.910168"	"spc.7012.526719"	"spc.7026.143279"	"spc.7039.75983"	"spc.7053.37639"	"spc.7066.99294"	"spc.7080.6095"	"spc.7094.226051"	"spc.7107.842611"	"spc.7121.459162"	"spc.7135.075722"	"spc.7148.692273"	"spc.7162.308833"	"spc.7175.925383"	"spc.7189.541943"	"spc.7203.158494"	"spc.7216.775054"	"spc.7230.391605"	"spc.7244.008165"	"spc.7257.624716"	"spc.7271.241276"	"spc.7284.857826"	"spc.7298.474386"	"spc.7312.090937"	"spc.7325.707497"	"spc.7339.324048"	"spc.7352.940608"	"spc.7366.557159"	"spc.7380.173719"	"spc.7393.790269"	"spc.7407.406829"	"ref"
"240199"	10.19	 5.91	52.61598	52.87531	53.09502	53.28212	53.46528	53.68321	53.96754	54.33109	54.76343	55.26315	55.80315	56.38326	57.00613	57.67358	58.37649	59.08917	59.76984	60.37562	60.88392	61.29732	61.64162	61.95222	62.25797	62.57227	62.89538	63.22415	63.56211	63.92220	64.32051	64.76406	65.24075	65.71709	66.15701	66.54316	66.88872	67.23409	67.62493	68.08074	68.57064	69.01129	69.29151	69.31694	69.05839	68.58185	68.04095	67.64086	67.52222	67.72376	68.18250	68.77345	69.36611	69.87179	70.26572	70.57878	70.86564	71.16612	71.47926	71.76420	71.96532	72.03841	71.99931	71.89548	71.78634	71.71421	71.68540	71.67052	71.62383	71.51018	71.32500	71.09675	70.87087	70.68468	70.54619	70.42683	70.27303	70.04084	69.71265	69.30241	68.84481	68.37540	67.91244	67.45020	66.96622	66.43868	65.86297	65.25871	64.66336	64.12007	63.64679	63.24072	62.88721	62.58084	62.34619	62.24816	62.38424	62.85866	63.74594	65.05640	66.71926	68.59257	70.49466	72.23848	73.70326	74.82979	75.61779	76.11223	76.38441	76.51145	76.55894	76.57022	76.56416	76.54083	76.49175	76.41030	76.29785	76.16711	76.03389	75.90889	75.79401	75.68236	75.56273	75.42620	75.27085	75.10292	74.93372	74.77409	74.62971	74.49944	74.37748	74.25568	74.12931	73.99629	73.85571	73.70589	73.54456	73.37099	73.18868	73.00682	72.83783	72.69226	72.57253	72.46956	72.36306	72.23286	72.06865	71.87418	71.66551	71.46242	71.27837	71.11382	70.95687	70.79078	70.60414	70.39844	70.18806	69.99473	69.83014	69.69119	69.56109	69.41743	69.24356	69.03665	68.80875	68.58017	68.36895	68.18200	68.01300	67.84743	67.67097	67.47895	67.27706	67.07482	66.87844	66.68682	66.49284	66.28950	66.07655	65.86315	65.66406	65.49132	65.34567	65.21345	65.06941	64.89296	64.67802	64.43608	64.19065	63.96577	63.77443	63.61297	63.46428	63.30780	63.13034	62.93251	62.72738	62.53243	62.35606	62.19483	62.03678	61.86953	61.68810	61.49778	61.31073	61.13767	60.98080	60.83109	60.67294	60.49253	60.28763	60.07202	59.86668	59.69110	59.55537	59.45653	59.38115	59.31176	59.23391	59.14089	59.03423	58.92122	58.81173	58.71540	58.63693	58.57587	58.52402	58.46509	58.37802	58.24509	58.06195	57.84586	57.63628	57.48528	57.43914	57.52152	57.71291	57.95653	58.19341	58.38302	58.51857	58.62394	58.73402	58.86948	59.02016	59.14625	59.19836	59.14622	58.99816	58.81218	58.65766	58.58048	58.58302	58.62274	58.63495	58.56843	58.41561	58.21857	58.04701	1
"250202"	11.72	 6.80	40.71711	40.93853	41.17280	41.37912	41.53946	41.66430	41.78482	41.93443	42.12938	42.38217	42.66834	42.97351	43.28468	43.59870	43.91896	44.24717	44.57505	44.88135	45.14144	45.33752	45.46785	45.54873	45.60768	45.67285	45.76489	45.89419	46.06271	46.26691	46.50029	46.75413	47.01682	47.27314	47.50932	47.71736	47.89905	48.06624	48.23481	48.41409	48.59667	48.75488	48.84745	48.83578	48.70453	48.47746	48.21878	48.02183	47.95790	48.05454	48.29021	48.60829	48.94197	49.23827	49.47307	49.65243	49.80109	49.94454	50.09318	50.23749	50.35565	50.42502	50.44565	50.43368	50.41424	50.40864	50.42429	50.45218	50.47360	50.47143	50.43995	50.38763	50.33153	50.28698	50.25815	50.23440	50.19523	50.12429	50.01652	49.87980	49.72947	49.57922	49.43357	49.28606	49.12408	48.93780	48.72732	48.50420	48.28628	48.08993	47.91677	47.75822	47.60263	47.44731	47.30771	47.21967	47.23171	47.38973	47.71930	48.21247	48.82530	49.48868	50.12640	50.67263	51.09875	51.40097	51.59466	51.70493	51.75838	51.77708	51.77576	51.76174	51.73671	51.69960	51.64941	51.58736	51.51762	51.44697	51.38122	51.32282	51.27007	51.21765	51.15905	51.08976	51.00927	50.92137	50.83205	50.74653	50.66683	50.59131	50.51638	50.43916	50.36000	50.28133	50.20534	50.13106	50.05372	49.96655	49.86452	49.74835	49.62558	49.50832	49.40769	49.32866	49.26471	49.20072	49.12150	49.01785	48.89089	48.75083	48.61169	48.48432	48.37167	48.26846	48.16482	48.05225	47.92811	47.79727	47.66925	47.55167	47.44744	47.35414	47.26639	47.17882	47.08839	46.99450	46.89760	46.79729	46.69194	46.57991	46.46162	46.34150	46.22581	46.11940	46.02264	45.93052	45.83466	45.72779	45.60826	45.48172	45.35880	45.24954	45.15766	45.07810	44.99750	44.90316	44.78971	44.66161	44.53065	44.40958	44.30536	44.21547	44.12965	44.03600	43.92762	43.80684	43.68451	43.57436	43.48300	43.40763	43.33748	43.25959	43.16541	43.05467	42.93505	42.81744	42.71064	42.61759	42.53559	42.45954	42.38584	42.31420	42.24616	42.18117	42.11466	42.03883	41.94666	41.83709	41.71739	41.60186	41.50604	41.43999	41.40407	41.38689	41.37045	41.33979	41.28626	41.20828	41.10843	40.99009	40.85602	40.71071	40.56413	40.43390	40.34248	40.31144	40.34866	40.43875	40.55364	40.65995	40.73207	40.76145	40.75798	40.74208	40.73253	40.73599	40.74401	40.73864	40.70247	40.63308	40.54509	40.46064	40.39896	40.36594	40.35056	40.32992	40.28035	40.18888	40.05883	1
"250053"	10.89	 6.31	37.57338	37.64895	37.74790	37.85172	37.94729	38.03154	38.11197	38.20092	38.30815	38.44043	38.59522	38.76935	38.95871	39.16038	39.37172	39.58764	39.79752	39.98528	40.13536	40.23752	40.29188	40.30996	40.31124	40.31744	40.34778	40.41632	40.53071	40.69094	40.88846	41.10642	41.32170	41.50929	41.65488	41.75781	41.83342	41.90870	42.01144	42.15647	42.33560	42.51666	42.65318	42.70206	42.64351	42.49502	42.31153	42.17367	42.14330	42.24337	42.45472	42.72882	43.00935	43.25244	43.43889	43.57490	43.68217	43.78279	43.88633	43.98611	44.06562	44.10817	44.11510	44.10024	44.08376	44.08165	44.09784	44.12295	44.14046	44.13647	44.10777	44.06351	44.01985	43.99059	43.97909	43.97540	43.96051	43.91944	43.84751	43.75200	43.64725	43.54648	43.45465	43.36640	43.26986	43.15428	43.01682	42.86481	42.71235	42.57416	42.45479	42.35015	42.25217	42.15710	42.07264	42.02013	42.03004	42.13199	42.34302	42.65867	43.05112	43.47569	43.88218	44.22610	44.48707	44.66146	44.75973	44.80078	44.80615	44.79493	44.77999	44.76634	44.75177	44.72984	44.69401	44.64172	44.57636	44.50755	44.44516	44.39445	44.35377	44.31525	44.26876	44.20729	44.13089	44.04704	43.96703	43.89996	43.84787	43.80455	43.75802	43.69830	43.62336	43.53945	43.45738	43.38614	43.32758	43.27515	43.21763	43.14582	43.05819	42.96247	42.87181	42.79816	42.74359	42.69754	42.64389	42.56811	42.46459	42.33920	42.20585	42.07934	41.96845	41.87302	41.78581	41.69807	41.60516	41.50977	41.41963	41.34104	41.27473	41.21484	41.15185	41.07775	40.99028	40.89399	40.79727	40.70719	40.62537	40.54717	40.46462	40.37249	40.27265	40.17282	40.08251	40.00766	39.94711	39.89287	39.83413	39.76279	39.67746	39.58376	39.49078	39.40635	39.33184	39.26198	39.18990	39.11130	39.02714	38.94300	38.86577	38.79938	38.74247	38.68901	38.63165	38.56558	38.49075	38.41172	38.33385	38.25951	38.18740	38.11423	38.03784	37.95946	37.88395	37.81699	37.76149	37.71497	37.66988	37.61699	37.55069	37.47451	37.39846	37.33471	37.29177	37.26997	37.26067	37.24952	37.22250	37.17204	37.10036	37.01858	36.94263	36.88732	36.85753	36.84903	36.84943	36.84193	36.81091	36.74749	36.65336	36.54192	36.43600	36.36179	36.34037	36.38066	36.47079	36.58161	36.68215	36.74846	36.77178	36.76023	36.73301	36.71010	36.70286	36.70996	36.72069	36.72293	36.71064	36.68876	36.66733	36.65242	36.64092	36.62067	36.57720	36.50387	36.40927	36.31634	36.25236	1
"250036"	 4.87	 2.82	39.23799	39.46239	39.68534	39.88188	40.04062	40.16931	40.29018	40.42646	40.58905	40.78276	40.99220	41.20921	41.43110	41.66453	41.92031	42.20426	42.50933	42.81058	43.07668	43.28250	43.42021	43.50344	43.56130	43.62695	43.72712	43.87682	44.07906	44.32696	44.60708	44.90222	45.19288	45.45824	45.68367	45.86218	45.99864	46.10982	46.21829	46.34118	46.47848	46.60757	46.68793	46.67666	46.55002	46.32242	46.05193	45.83245	45.74454	45.82714	46.06723	46.40897	46.77676	47.10141	47.34059	47.48714	47.56319	47.60381	47.63784	47.67593	47.71074	47.72543	47.71212	47.67574	47.63107	47.59366	47.57052	47.55586	47.53451	47.49059	47.41665	47.31771	47.20815	47.10321	47.00999	46.92268	46.82442	46.69969	46.54187	46.35663	46.15836	45.96209	45.77526	45.59401	45.40585	45.19760	44.96390	44.71159	44.45765	44.22349	44.02016	43.84768	43.69806	43.56464	43.45230	43.38388	43.39842	43.54112	43.84776	44.32911	44.96208	45.69220	46.44655	47.14848	47.74698	48.21663	48.55551	48.77932	48.91406	48.98843	49.02753	49.04870	49.06022	49.06291	49.05364	49.02961	48.99106	48.94348	48.89415	48.84815	48.80619	48.76427	48.71598	48.65636	48.58506	48.50726	48.43159	48.36595	48.31363	48.27158	48.23182	48.18548	48.12841	48.06178	47.99057	47.91986	47.85166	47.78399	47.71271	47.63520	47.55290	47.47135	47.39706	47.33319	47.27507	47.21157	47.13141	47.02864	46.90678	46.77771	46.65638	46.55353	46.47052	46.39868	46.32346	46.23178	46.11827	45.98802	45.85545	45.73354	45.62951	45.54258	45.46596	45.39111	45.31196	45.22693	45.13796	45.04761	44.95666	44.86366	44.76668	44.66650	44.56744	44.47532	44.39391	44.32197	44.25264	44.17629	44.08540	43.97904	43.86408	43.75239	43.65510	43.57755	43.51448	43.45367	43.38356	43.29841	43.20071	43.09918	43.00362	42.91922	42.84391	42.76976	42.68750	42.59199	42.48518	42.37592	42.27383	42.18373	42.10338	42.02488	41.93895	41.83992	41.72907	41.61425	41.50652	41.41498	41.34267	41.28511	41.23100	41.16820	41.08987	40.99674	40.89743	40.80550	40.73426	40.69144	40.67513	40.67351	40.66860	40.64317	40.58794	40.50825	40.42363	40.35507	40.31519	40.29996	40.28821	40.25050	40.16384	40.02640	39.86399	39.72359	39.65548	39.69370	39.83309	40.02754	40.22032	40.36474	40.44366	40.47311	40.48832	40.52050	40.57801	40.64139	40.67483	40.64774	40.55352	40.42426	40.30852	40.24486	40.24431	40.28576	40.32793	40.33266	40.28638	40.20717	40.13250	1
"250241"	 7.93	 4.60	47.89495	48.39214	48.74534	48.97072	49.13720	49.33457	49.63037	50.04449	50.53969	51.10199	51.65496	52.19581	52.73958	53.31320	53.93058	54.57606	55.20210	55.74956	56.18364	56.50649	56.75521	56.98131	57.22577	57.50492	57.81335	58.13867	58.47806	58.84393	59.25692	59.72897	60.24763	60.77016	61.24591	61.64578	61.98040	62.29957	62.66686	63.12040	63.64022	64.14172	64.50140	64.60826	64.42078	64.00283	63.51613	63.18023	63.14516	63.44980	64.02203	64.72278	65.40887	65.98500	66.42736	66.77307	67.08407	67.40504	67.73575	68.03347	68.24097	68.31478	68.27492	68.17288	68.07000	68.00749	67.98837	67.97950	67.93311	67.81414	67.61919	67.37694	67.13080	66.91428	66.73193	66.55492	66.33687	66.04496	65.67347	65.24481	64.79548	64.35596	63.93487	63.51644	63.07144	62.57683	62.03118	61.45903	60.90112	60.40015	59.96900	59.59856	59.26818	58.96836	58.72099	58.58946	58.67045	59.06884	59.86278	61.07075	62.63498	64.42909	66.28582	68.02568	69.52201	70.70437	71.55909	72.12065	72.45553	72.64087	72.74389	72.80765	72.84720	72.85656	72.82266	72.73980	72.61754	72.48251	72.36193	72.27024	72.20386	72.14345	72.06433	71.95014	71.80137	71.63577	71.47954	71.35406	71.26569	71.20326	71.14385	71.06581	70.96163	70.83767	70.70866	70.58704	70.47577	70.36717	70.24840	70.11112	69.95727	69.79943	69.65375	69.53114	69.42813	69.32797	69.21244	69.07005	68.90243	68.72212	68.54516	68.38158	68.23042	68.08160	67.92269	67.74793	67.56186	67.37870	67.21135	67.06326	66.92692	66.78779	66.63310	66.45878	66.27161	66.08468	65.90939	65.74782	65.59159	65.42715	65.24402	65.04491	64.84362	64.65646	64.49263	64.34834	64.20801	64.05272	63.87128	63.66717	63.45729	63.26263	63.09583	62.95359	62.81391	62.65139	62.45164	62.21893	61.97430	61.74506	61.55092	61.39416	61.25936	61.12250	60.96352	60.77678	60.57320	60.37365	60.19314	60.03292	59.88113	59.72100	59.54123	59.34255	59.13773	58.94346	58.77074	58.61800	58.47207	58.31524	58.13620	57.93996	57.74286	57.56398	57.41560	57.29721	57.19629	57.09566	56.98191	56.85260	56.71689	56.59115	56.49194	56.42818	56.39342	56.37063	56.33408	56.25469	56.10794	55.88332	55.59208	55.27135	54.98002	54.78576	54.74492	54.88388	55.17276	55.52986	55.86571	56.11043	56.23971	56.27874	56.28375	56.31031	56.38514	56.49422	56.59391	56.63791	56.60311	56.51280	56.41837	56.36736	56.37959	56.43554	56.48634	56.48141	56.39648	56.24728	56.08009	1
"250289"	 2.56	 1.48	49.97615	50.32381	50.60479	50.81024	50.95988	51.09231	51.24482	51.43690	51.66041	51.92206	52.18992	52.47005	52.77440	53.11969	53.51480	53.95085	54.39778	54.80976	55.14747	55.39068	55.54568	55.64224	55.72204	55.82611	55.98685	56.22502	56.54924	56.95443	57.42072	57.91439	58.39179	58.80799	59.13961	59.38605	59.57011	59.72651	59.88234	60.03824	60.16082	60.19235	60.07572	59.78629	59.35745	58.88546	58.50665	58.36419	58.50875	58.91432	59.48849	60.11223	60.68216	61.13875	61.47378	61.71749	61.91327	62.09216	62.25858	62.39420	62.47523	62.48860	62.45477	62.40682	62.37683	62.37987	62.40696	62.43055	62.41991	62.35752	62.24791	62.11425	61.98506	61.87835	61.79159	61.70115	61.57660	61.39965	61.17167	60.91195	60.64671	60.39505	60.15924	59.92453	59.66818	59.37365	59.04130	58.69028	58.35037	58.05004	57.79285	57.56264	57.33185	57.07997	56.81151	56.56663	56.41797	56.45315	56.74724	57.33405	58.18808	59.22591	60.32639	61.35521	62.21766	62.86658	63.30147	63.55814	63.69148	63.75612	63.79134	63.81453	63.82449	63.81149	63.76899	63.70120	63.62361	63.55635	63.51070	63.48417	63.46199	63.42437	63.35642	63.25590	63.13432	63.01114	62.90406	62.82039	62.75420	62.69044	62.61261	62.51509	62.40404	62.29267	62.19322	62.10931	62.03400	61.95400	61.85746	61.74145	61.61353	61.48779	61.37642	61.28265	61.19657	61.10178	60.98625	60.84820	60.69743	60.54924	60.41577	60.29897	60.18981	60.07395	59.94043	59.78908	59.63118	59.48520	59.36203	59.25971	59.16424	59.05686	58.92450	58.76728	58.59912	58.44081	58.30907	58.20733	58.12388	58.03804	57.93018	57.79590	57.64708	57.50343	57.38186	57.28710	57.20886	57.12717	57.02298	56.88829	56.73059	56.56905	56.42482	56.31178	56.22704	56.15417	56.07487	55.97711	55.86002	55.73280	55.60852	55.49654	55.39810	55.30692	55.21358	55.11136	54.99980	54.88435	54.77125	54.66246	54.55430	54.43988	54.31356	54.17500	54.03072	53.89123	53.76612	53.65942	53.56802	53.48394	53.39915	53.31131	53.22519	53.14904	53.08936	53.04592	53.01005	52.96790	52.90628	52.81966	52.71365	52.60349	52.50806	52.43986	52.39337	52.34794	52.27309	52.13979	51.93337	51.66265	51.36098	51.07900	50.87105	50.77957	50.82233	50.98849	51.23534	51.50728	51.76180	51.97643	52.15029	52.29601	52.42793	52.55197	52.66238	52.74554	52.78894	52.78988	52.75860	52.71710	52.68477	52.66983	52.66738	52.66299	52.64128	52.59484	52.52819	52.45530	52.39167	1
